"LURN_SAK","INCIDENT_DATE","INCIDENT_REPORTED_DATE","CATEGORY","STAT","STAT_DESC","ADDRESS","STREET","CITY","ZIP","INCIDENT_ID","REPORTING_DISTRICT","SEQ","GANG_RELATED","UNIT_ID","UNIT_NAME","LONGITUDE","LATITUDE","PART_CATEGORY"
20085971,"11/23/2022 02:51:06 AM","11/23/2022","VANDALISM","263","VANDALISM FELONY","18100 NORTHAM AVE, VALINDA, CA 91744","18100 NORTHAM AVE","VALINDA","91744","922-13147-1443","1443","13147","NO","CA0190014","INDUSTRY",-117.904,34.01,2
20072294,"11/06/2022 01:31:00 PM","11/06/2022","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","14300 SAN CRISTOBAL DR, LA MIRADA, CA 90638","14300 SAN CRISTOBAL DR","LA MIRADA","90638","022-13529-0472","0472","13529","NO","CA0190004","NORWALK",-118.025,33.898,2
20086841,"11/24/2022 08:00:00 AM","11/24/2022","MISDEMEANORS MISCELLANEOUS","399","MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","26100 NARBONNE AVE, LOMITA, CA 90717","26100 NARBONNE AVE","LOMITA","90717","922-03997-1713","1713","03997","NO","CA0190017","LOMITA",-118.321,33.785,2
20072716,"11/07/2022 02:28:00 AM","11/07/2022","DRUNK DRIVING VEHICLE / BOAT","242","DRUNK DRIVING - VEHICLE/BOAT: Alc/Drugs","35TH ST W AND AVENUE L, LANCASTER, CA","35TH ST W AND AVENUE L","LANCASTER",,"922-19162-1127","1127","19162","NO","CA0190024","LANCASTER",-118.192,34.66,2
20072229,"11/06/2022 01:30:00 AM","11/06/2022","AGGRAVATED ASSAULT","050","ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE","9400 MARYKNOLL AVE, WHITTIER, CA 90605","9400 MARYKNOLL AVE","WHITTIER","90605","022-13525-0491","0491","13525","NO","CA0190004","NORWALK",,,1
20071563,"11/05/2022 12:53:00 PM","11/05/2022","MISDEMEANORS MISCELLANEOUS","399","MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","13400 BEHREN AVE, NORWALK, CA 90650","13400 BEHREN AVE","NORWALK","90650","922-13480-0455","0455","13480","NO","CA0190004","NORWALK",-118.103,33.909,2
20071548,"11/05/2022 12:47:00 PM","11/05/2022","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","16200 PLACID DR, WHITTIER, CA 90604","16200 PLACID DR","WHITTIER","90604","922-13479-0497","0497","13479","NO","CA0190004","NORWALK",-117.984,33.917,1
20076239,"11/10/2022 06:34:00 PM","11/10/2022","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","8800 CENTURY BLVD, PARAMOUNT, CA 90723","8800 CENTURY BLVD","PARAMOUNT","90723","922-22266-1365","1365","22266","NO","CA0190013","LAKEWOOD",-118.145,33.903,1
20084731,"06/22/2022 05:32:33 PM","11/21/2022","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses","1000 BUELAH CIR, LOS ANGELES, CA 90063","1000 BUELAH CIR","LOS ANGELES","90063","922-17440-0272","0272","17440","NO","CA0190002","EAST LOS ANGELES",-118.181,34.049,2
20083877,"11/20/2022 04:59:00 PM","11/20/2022","ROBBERY","047","ROBBERY, STRONG-ARM: Other","DENNISON ST AND DOWNEY RD, LOS ANGELES, CA 90022","DENNISON ST AND DOWNEY RD","LOS ANGELES","90022","922-17382-0279","0279","17382","NO","CA0190002","EAST LOS ANGELES",-118.18,34.02,1
20086887,"11/24/2022 07:41:00 AM","11/24/2022","OFFENSES AGAINST FAMILY","175","OFFENSES AGAINST FAMILY: Domestic Violence (Other than Phys Assault)","800 TUCSON CT, SAN DIMAS, CA 91773","800 TUCSON CT","SAN DIMAS","91773","022-05625-0813","0813","05625","NO","CA0190008","SAN DIMAS",-117.806,34.117,2
20071506,"11/05/2022 10:20:00 AM","11/05/2022","OFFENSES AGAINST FAMILY","175","OFFENSES AGAINST FAMILY: Domestic Violence (Other than Phys Assault)","15300 GARD AVE, NORWALK, CA 90650","15300 GARD AVE","NORWALK","90650","022-13474-0455","0455","13474","NO","CA0190004","NORWALK",-118.088,33.891,2
20071448,"11/05/2022 12:30:00 PM","11/05/2022","AGGRAVATED ASSAULT","050","ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE","12600 CROSSDALE AVE, NORWALK, CA 90650","12600 CROSSDALE AVE","NORWALK","90650","022-13466-0451","0451","13466","NO","CA0190004","NORWALK",-118.097,33.916,1
20085846,"11/22/2022 09:36:00 PM","11/22/2022","MISDEMEANORS MISCELLANEOUS","399","MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","1300 S LONG BEACH BLVD, COMPTON, CA 90220","1300 S LONG BEACH BLVD","COMPTON","90220","922-15156-2844","2844","15156","NO","CA0190042","COMPTON",-118.205,33.883,2
20084909,"11/21/2022 08:14:00 PM","11/21/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","700 ATLANTIC BLVD, LOS ANGELES, CA 90022","700 ATLANTIC BLVD","LOS ANGELES","90022","922-17451-0286","0286","17451","NO","CA0190002","EAST LOS ANGELES",-118.156,34.022,2
20079915,"11/15/2022 07:09:00 PM","11/15/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","800 HACIENDA BLVD, LA PUENTE, CA 91744","800 HACIENDA BLVD","LA PUENTE","91744","922-12908-1415","1415","12908","NO","CA0190014","INDUSTRY",-117.95,34.035,1
20083665,"10/19/2022 03:41:00 PM","11/20/2022","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","100 CITADEL DR, COMMERCE, CA 90040","100 CITADEL DR","COMMERCE","90040","922-17359-0245","0245","17359","NO","CA0190002","EAST LOS ANGELES",-118.152,34.005,1
20067953,"10/31/2022 09:41:00 PM","11/01/2022","LARCENY THEFT","083","GRAND THEFT: Shoplifting (From Dept Store, Mkt Gas Sta)","12000 IMPERIAL HWY, NORWALK, CA 90650","12000 IMPERIAL HWY","NORWALK","90650","922-13228-0452","0452","13228","NO","CA0190004","NORWALK",-118.075,33.918,1
20084292,"10/18/2022 11:30:00 PM","11/21/2022","BURGLARY","073","BURGLARY, OTHER STRUCTURE: Night, Attempt","6400 RANDOLPH ST, COMMERCE, CA 90040","6400 RANDOLPH ST","COMMERCE","90040","922-17402-0246","0246","17402","NO","CA0190002","EAST LOS ANGELES",-118.146,33.978,1
20071252,"11/04/2022 09:30:00 PM","11/05/2022","OFFENSES AGAINST FAMILY","175","OFFENSES AGAINST FAMILY: Domestic Violence (Other than Phys Assault)","UNKNOWN, UNKNOWN, CA","UNKNOWN","UNKNOWN",,"022-13454-0400","0400","13454","NO","CA0190004","NORWALK",,,2
20083221,"11/19/2022 03:18:00 PM","11/19/2022","AGGRAVATED ASSAULT","051","ASSAULT, AGGRAVATED: ADW - GUN","10100 E AVENUE S-14, LITTLEROCK, CA 93543","10100 E AVENUE S-14","LITTLEROCK","93543","022-15641-2663","2663","15641","YES","CA01900W9","PALMDALE",-117.947,34.545,1
20067988,"11/01/2022 03:47:00 PM","11/01/2022","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","12800 LA MIRADA BLVD, LA MIRADA, CA","12800 LA MIRADA BLVD","LA MIRADA",,"922-13229-0463","0463","13229","NO","CA0190004","NORWALK",-118.01,33.915,1
20081439,"11/17/2022 11:19:00 AM","11/17/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","9300 ALONDRA BLVD, BELLFLOWER, CA","9300 ALONDRA BLVD","BELLFLOWER",,"922-22715-1334","1334","22715","NO","CA0190013","LAKEWOOD",-118.135,33.888,2
20067773,"10/31/2022 05:06:00 AM","11/01/2022","LARCENY THEFT","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","17100 VALLEY VIEW AVE, LA MIRADA, CA 90638","17100 VALLEY VIEW AVE","LA MIRADA","90638","922-13221-0466","0466","13221","NO","CA0190004","NORWALK",-118.028,33.879,1
20068013,"11/01/2022 04:25:00 PM","11/01/2022","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","12000 IMPERIAL HWY, NORWALK, CA 90650","12000 IMPERIAL HWY","NORWALK","90650","922-13231-0452","0452","13231","NO","CA0190004","NORWALK",-118.075,33.918,1
20086792,"11/24/2022 05:26:00 AM","11/24/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","GARVEY AVE AND WILLARD AVE, ROSEMEAD, CA 91770","GARVEY AVE AND WILLARD AVE","ROSEMEAD","91770","922-13385-0533","0533","13385","NO","CA0190005","TEMPLE",-118.083,34.062,2
20068103,"11/01/2022 12:00:00 AM","11/01/2022","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","UNKNOWN, UNKNOWN, CA","UNKNOWN","UNKNOWN",,"922-13234-0400","0400","13234","NO","CA0190004","NORWALK",,,1
20083759,"11/20/2022 01:11:00 PM","11/20/2022","LARCENY THEFT","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","5600 MISSION WAY, COMMERCE, CA 90040","5600 MISSION WAY","COMMERCE","90040","922-17367-0244","0244","17367","NO","CA0190002","EAST LOS ANGELES",-118.156,34.005,1
20084012,"11/20/2022 07:54:00 PM","11/20/2022","BURGLARY","072","BURGLARY, OTHER STRUCTURE: Night, Entry No Force","19700 CAMERON AVE, COVINA, CA 91724","19700 CAMERON AVE","COVINA","91724","922-08568-2941","2941","08568","NO","CA0190020","WALNUT",-117.866,34.055,1
20072463,"10/01/2021 11:59:30 AM","11/06/2022","OFFENSES AGAINST FAMILY","177","FIDUCIARY ELDER/DEPENDENT ADULT ABUSE","11700 BRIMLEY ST, NORWALK, CA 90650","11700 BRIMLEY ST","NORWALK","90650","022-13543-0453","0453","13543","NO","CA0190004","NORWALK",-118.083,33.906,2
20081720,"11/17/2022 04:08:00 PM","11/17/2022","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","21900 IBEX AVE, HAWAIIAN GARDENS, CA 90716","21900 IBEX AVE","HAWAIIAN GARDENS","90716","922-22742-1351","1351","22742","NO","CA0190013","LAKEWOOD",-118.072,33.828,1
20083751,"11/20/2022 05:45:00 AM","11/20/2022","LARCENY THEFT","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","7800 TELEGRAPH RD, COMMERCE, CA 90040","7800 TELEGRAPH RD","COMMERCE","90040","922-17366-0247","0247","17366","NO","CA0190002","EAST LOS ANGELES",-118.122,33.973,1
20081857,"11/17/2022 07:30:00 PM","11/17/2022","MISDEMEANORS MISCELLANEOUS","399","MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","PARAMOUNT BLVD AND DEL AMO BLVD, LAKEWOOD, CA","PARAMOUNT BLVD AND DEL AMO BLVD","LAKEWOOD",,"922-22749-1323","1323","22749","NO","CA0190013","LAKEWOOD",-118.159,33.847,2
20072125,"11/06/2022 09:05:00 AM","11/06/2022","AGGRAVATED ASSAULT","053","ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","14100 HONEYSUCKLE CT, WHITTIER, CA","14100 HONEYSUCKLE CT","WHITTIER",,"022-13517-0495","0495","13517","NO","CA0190004","NORWALK",-118.031,33.928,1
20081881,"11/17/2022 08:20:00 PM","11/17/2022","MISDEMEANORS MISCELLANEOUS","399","MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","LAKEWOOD BLVD AND VANS ST, PARAMOUNT, CA 90723","LAKEWOOD BLVD AND VANS ST","PARAMOUNT","90723","922-22751-1369","1369","22751","NO","CA0190013","LAKEWOOD",-118.142,33.891,2
20086447,"09/23/2022 05:39:30 PM","11/23/2022","GRAND THEFT AUTO","095","GRAND THEFT VEHICLE (GTA): Motorcycle","500 GOLDEN SPRINGS DR, DIAMOND BAR, CA 91765","500 GOLDEN SPRINGS DR","DIAMOND BAR","91765","922-08634-2920","2920","08634","NO","CA0190020","WALNUT",-117.795,34.031,1
20070714,"11/04/2022 12:58:56 PM","11/04/2022","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","LONG BEACH BLVD AND GRENLEAF BLVD, COMPTON, CA","LONG BEACH BLVD AND GRENLEAF BLVD","COMPTON",,"022-14382-2844","2844","14382","NO","CA0190042","COMPTON",-118.204,33.881,1
20081975,"11/18/2022 01:03:00 AM","11/18/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","9500 MAYNE ST, BELLFLOWER, CA 90706","9500 MAYNE ST","BELLFLOWER","90706","922-22758-1334","1334","22758","NO","CA0190013","LAKEWOOD",-118.13,33.885,2
20068151,"11/01/2022 05:51:00 PM","11/01/2022","LARCENY THEFT","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","13200 ROYALCREST CT, LA MIRADA, CA","13200 ROYALCREST CT","LA MIRADA",,"922-13240-0467","0467","13240","NO","CA0190004","NORWALK",-117.979,33.911,1
20082500,"10/27/2022 03:05:00 PM","11/18/2022","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses","5100 CLARK AVE, LAKEWOOD, CA 90712","5100 CLARK AVE","LAKEWOOD","90712","922-22800-1329","1329","22800","NO","CA0190013","LAKEWOOD",-118.134,33.851,2
20070839,"11/02/2022 11:59:30 AM","11/04/2022","FRAUD AND NSF CHECKS","117","IDENTITY THEFT (GOODS/SERVICES/CREDIT)",", PARAMOUNT, CA",,"PARAMOUNT",,"922-13421-0400","0400","13421","NO","CA0190004","NORWALK",,,2
20082709,"11/18/2022 06:13:00 PM","11/18/2022","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses","17800 BELSHIRE AVE, ARTESIA, CA 90701","17800 BELSHIRE AVE","ARTESIA","90701","922-22824-1349","1349","22824","NO","CA0190013","LAKEWOOD",-118.07,33.868,2
20085406,"11/22/2022 01:37:30 AM","11/22/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","1300 BOYDEN AVE, LANCASTER, CA","1300 BOYDEN AVE","LANCASTER",,"922-19995-1121","1121","19995","NO","CA0190024","LANCASTER",-118.154,34.708,1
20068369,"11/02/2022 04:30:00 AM","11/02/2022","GRAND THEFT AUTO","092","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van, Attempt","11800 HOLSTON AVE, LA MIRADA, CA 90638","11800 HOLSTON AVE","LA MIRADA","90638","922-13250-0460","0460","13250","NO","CA0190004","NORWALK",-118.005,33.924,1
20068543,"11/01/2022 07:30:00 PM","11/02/2022","VANDALISM","263","VANDALISM FELONY","LIGHT ST AND RUFUS AVE, WHITTIER, CA 90605","LIGHT ST AND RUFUS AVE","WHITTIER","90605","922-13255-0491","0491","13255","NO","CA0190004","NORWALK",-118.033,33.943,2
20086188,"11/23/2022 09:57:30 AM","11/23/2022","BURGLARY","075","BURGLARY, OTHER STRUCTURE: Day, Entry No Force","9500 E AVENUE H, LANCASTER, CA","9500 E AVENUE H","LANCASTER",,"922-20045-1195","1195","20045","NO","CA0190024","LANCASTER",-117.959,34.719,1
20085999,"11/23/2022 04:30:00 AM","11/23/2022","DRUNK DRIVING VEHICLE / BOAT","242","DRUNK DRIVING - VEHICLE/BOAT: Alc/Drugs","3100 MARIGOLD CIR, DIAMOND BAR, CA 91765","3100 MARIGOLD CIR","DIAMOND BAR","91765","922-08620-2927","2927","08620","NO","CA0190020","WALNUT",,,2
20085934,"11/23/2022 12:14:00 AM","11/23/2022","SEX OFFENSES FELONIES","126","FAILING TO REGISTER AS SEX OFFENDER - FELONY","100 BACKUS AVE, PASADENA, CA 91107","100 BACKUS AVE","PASADENA","91107","022-13344-0590","0590","13344","NO","CA0190005","TEMPLE",-118.075,34.145,2
20068656,"11/02/2022 11:05:00 AM","11/02/2022","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","11600 FIRESTONE BLVD, NORWALK, CA","11600 FIRESTONE BLVD","NORWALK",,"922-13261-0453","0453","13261","NO","CA0190004","NORWALK",-118.084,33.915,1
20070498,"11/04/2022 07:48:00 AM","11/04/2022","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","15700 VALLEY VIEW AVE, LA MIRADA, CA 90638","15700 VALLEY VIEW AVE","LA MIRADA","90638","922-13392-0466","0466","13392","NO","CA0190004","NORWALK",-118.028,33.888,1
20068842,"10/28/2022 02:30:00 PM","11/02/2022","NON-AGGRAVATED ASSAULTS","149","ASSAULT, NON-AGG: Child Assault","12100 KALNOR AVE, NORWALK, CA 90650","12100 KALNOR AVE","NORWALK","90650","022-13267-0452","0452","13267","NO","CA0190004","NORWALK",-118.074,33.92,2
20070128,"09/01/2022 11:59:30 AM","11/03/2022","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses","15000 ALONDRA BLVD, LA MIRADA, CA 90638","15000 ALONDRA BLVD","LA MIRADA","90638","922-13366-0465","0465","13366","NO","CA0190004","NORWALK",-118.011,33.887,2
20085769,"11/22/2022 06:34:00 PM","11/22/2022","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","7100 WATCHER ST, COMMERCE, CA 90040","7100 WATCHER ST","COMMERCE","90040","022-17507-0247","0247","17507","NO","CA0190002","EAST LOS ANGELES",-118.129,33.974,2
20075883,"11/10/2022 11:52:18 AM","11/10/2022","VANDALISM","261","VANDALISM MISD","400 S TAPER AVE, COMPTON, CA","400 S TAPER AVE","COMPTON",,"922-14651-2830","2830","14651","NO","CA0190042","COMPTON",-118.256,33.891,2
20068907,"10/13/2022 03:00:00 PM","11/02/2022","VANDALISM","263","VANDALISM FELONY","12800 ROSECRANS AVE, NORWALK, CA 90650","12800 ROSECRANS AVE","NORWALK","90650","922-13270-0456","0456","13270","NO","CA0190004","NORWALK",-118.059,33.901,2
20086228,"11/23/2022 11:35:00 AM","11/23/2022","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories","8800 WASHINGTON BLVD, PICO RIVERA, CA 90660","8800 WASHINGTON BLVD","PICO RIVERA","90660","922-07223-1520","1520","07223","NO","CA0190015","PICO RIVERA",-118.098,33.983,1
20073122,"11/07/2022 02:40:54 PM","11/07/2022","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses","900 ATLANTIC BLVD, LOS ANGELES, CA 90022","900 ATLANTIC BLVD","LOS ANGELES","90022","922-16723-0286","0286","16723","NO","CA0190002","EAST LOS ANGELES",-118.157,34.019,2
20068979,"11/02/2022 03:45:00 PM","11/02/2022","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","13000 CORNISHCREST RD, WHITTIER, CA 90605","13000 CORNISHCREST RD","WHITTIER","90605","922-13275-0491","0491","13275","NO","CA0190004","NORWALK",-118.05,33.948,1
20072984,"11/07/2022 11:41:00 AM","11/07/2022","VANDALISM","263","VANDALISM FELONY","3900 WHITTIER BLVD, LOS ANGELES, CA 90022","3900 WHITTIER BLVD","LOS ANGELES","90022","922-16715-0278","0278","16715","NO","CA0190002","EAST LOS ANGELES",-118.188,34.023,2
20068986,"11/02/2022 10:42:00 AM","11/02/2022","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses","UNKNOWN, UNKNOWN, CA","UNKNOWN","UNKNOWN",,"922-13277-0400","0400","13277","NO","CA0190004","NORWALK",,,2
20084343,"11/18/2022 10:00:00 PM","11/21/2022","LARCENY THEFT","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","3300 GARFIELD AVE, COMMERCE, CA 90040","3300 GARFIELD AVE","COMMERCE","90040","922-17408-0246","0246","17408","NO","CA0190002","EAST LOS ANGELES",-118.139,33.985,1
20068999,"11/02/2022 02:52:00 AM","11/02/2022","WEAPON LAWS","153","WEAPON LAWS: Shooting, Unlawful","12100 BARNWALL AVE, NORWALK, CA","12100 BARNWALL AVE","NORWALK",,"922-13279-0456","0456","13279","NO","CA0190004","NORWALK",-118.075,33.891,2
20081170,"11/17/2022 12:02:00 AM","11/17/2022","GRAND THEFT AUTO","090","GRAND THEFT VEHICLE (GTA): Cargo/Vehicle, laden with freight","6000 TELEGRAPH RD, COMMERCE, CA 90040","6000 TELEGRAPH RD","COMMERCE","90040","922-17201-0245","0245","17201","NO","CA0190002","EAST LOS ANGELES",-118.147,33.999,1
20084089,"11/21/2022 12:00:00 AM","11/21/2022","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","16400 GEORGIA AVE, PARAMOUNT, CA 90723","16400 GEORGIA AVE","PARAMOUNT","90723","022-22928-1368","1368","22928","NO","CA0190013","LAKEWOOD",-118.155,33.885,2
20077126,"11/11/2022 10:30:00 PM","11/11/2022","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","17400 LAKEWOOD BLVD, BELLFLOWER, CA 90706","17400 LAKEWOOD BLVD","BELLFLOWER","90706","922-22360-1335","1335","22360","NO","CA0190013","LAKEWOOD",-118.142,33.874,2
20074697,"11/09/2022 07:10:00 AM","11/09/2022","MISDEMEANORS MISCELLANEOUS","391","MISDEMEANORS, MISCELLANEOUS: Trespassing","21100 NORWALK BLVD, HAWAIIAN GARDENS, CA","21100 NORWALK BLVD","HAWAIIAN GARDENS",,"922-22124-1352","1352","22124","NO","CA0190013","LAKEWOOD",-118.072,33.838,2
20069024,"11/02/2022 04:40:00 PM","11/02/2022","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","13900 RAT;OFFE ST, LA MIRADA, CA 90638","13900 RAT;OFFE ST","LA MIRADA","90638","922-13282-0469","0469","13282","NO","CA0190004","NORWALK",-118.035,33.913,1
20069041,"11/02/2022 05:30:00 PM","11/02/2022","ROBBERY","037","ROBBERY, WEAPON: Other","IMPERIAL HWY AND WOODS AVE, NORWALK, CA","IMPERIAL HWY AND WOODS AVE","NORWALK",,"922-13284-0453","0453","13284","NO","CA0190004","NORWALK",-118.083,33.917,1
20083858,"11/20/2022 05:45:00 AM","11/20/2022","LARCENY THEFT","084","GRAND THEFT: From Unlocked Auto","1300 FRASER AVE, LOS ANGELES, CA 90022","1300 FRASER AVE","LOS ANGELES","90022","922-17378-0286","0286","17378","NO","CA0190002","EAST LOS ANGELES",-118.163,34.014,1
20079463,"11/15/2022 08:44:00 AM","11/15/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","12100 KENNEY ST, NORWALK, CA","12100 KENNEY ST","NORWALK",,"922-08418-2914","2914","08418","NO","CA0190020","WALNUT",-118.073,33.929,1
20083862,"11/20/2022 04:00:00 PM","11/20/2022","LARCENY THEFT","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","7200 ATLANTIC AVE, CUDAHY, CA 90201","7200 ATLANTIC AVE","CUDAHY","90201","922-17380-0262","0262","17380","NO","CA0190002","EAST LOS ANGELES",-118.187,33.969,1
20084259,"11/14/2022 10:45:00 PM","11/21/2022","LARCENY THEFT","342","VEHICLE BURGLARY: Truck/Cargo Van Burglary","6000 PEACHTREE ST, COMMERCE, CA 90040","6000 PEACHTREE ST","COMMERCE","90040","922-17400-0246","0246","17400","NO","CA0190002","EAST LOS ANGELES",-118.161,33.983,1
20076713,"11/01/2022 12:23:13 PM","11/11/2022","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses","1800 N SANTA FE AVE, COMPTON, CA","1800 N SANTA FE AVE","COMPTON",,"922-14699-2821","2821","14699","NO","CA0190042","COMPTON",-118.216,33.909,2
20085587,"11/18/2022 11:42:00 AM","11/22/2022","VANDALISM","263","VANDALISM FELONY","8500 SANTA MONICA BLVD, WEST HOLLYWOOD, CA 90069","8500 SANTA MONICA BLVD","WEST HOLLYWOOD","90069","922-07202-0972","0972","07202","NO","CA0190009","WEST HOLLYWOOD",-118.377,34.088,2
20086106,"11/21/2022 07:38:00 PM","11/23/2022","LARCENY THEFT","083","GRAND THEFT: Shoplifting (From Dept Store, Mkt Gas Sta)","23900 NEWHALL RANCH RD, VALENCIA, CA","23900 NEWHALL RANCH RD","VALENCIA",,"922-16536-0642","0642","16536","NO","CA0190006","SANTA CLARITA VALLEY",-118.554,34.429,1
20086247,"11/22/2022 12:21:00 PM","11/23/2022","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)",,,,,"922-16540-0661","0661","16540","NO","CA0190006","SANTA CLARITA VALLEY",,,1
20085236,"11/22/2022 03:02:30 AM","11/22/2022","LARCENY THEFT","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","600 AMALIA AVE, LOS ANGELES, CA 90022","600 AMALIA AVE","LOS ANGELES","90022","922-17472-0286","0286","17472","NO","CA0190002","EAST LOS ANGELES",-118.154,34.024,1
20074634,"11/08/2022 01:00:00 PM","11/09/2022","GRAND THEFT AUTO","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","2800 VILLA ALTA PL, HACIENDA HEIGHTS, CA","2800 VILLA ALTA PL","HACIENDA HEIGHTS",,"922-12682-1471","1471","12682","NO","CA0190014","INDUSTRY",-117.962,33.984,1
20085468,"11/22/2022 01:14:00 PM","11/22/2022","LARCENY THEFT","386","THEFT, PETTY: Bicycles","5100 WHITTIER BLVD, LOS ANGELES, CA 90022","5100 WHITTIER BLVD","LOS ANGELES","90022","922-17485-0286","0286","17485","NO","CA0190002","EAST LOS ANGELES",-118.158,34.02,1
20086766,"11/24/2022 03:25:00 AM","11/24/2022","AGGRAVATED ASSAULT","053","ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","3200 STILLMEADOW LN, LANCASTER, CA 93536","3200 STILLMEADOW LN","LANCASTER","93536","022-20082-1192","1192","20082","NO","CA0190024","LANCASTER",-118.188,34.673,1
20074696,"11/08/2022 10:50:00 PM","11/09/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","16800 WING LN, VALINDA, CA 91744","16800 WING LN","VALINDA","91744","922-12683-1441","1441","12683","NO","CA0190014","INDUSTRY",-117.922,34.028,1
20086842,"11/24/2022 08:14:00 AM","11/24/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","3200 TENAYA AVE, LYNWOOD, CA 90262","3200 TENAYA AVE","LYNWOOD","90262","922-17751-2112","2112","17751","NO","CA01900V3","CENTURY",-118.213,33.939,2
20085563,"11/22/2022 02:00:00 PM","11/22/2022","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","900 N ALMA AVE, LOS ANGELES, CA 90063","900 N ALMA AVE","LOS ANGELES","90063","922-17493-0275","0275","17493","NO","CA0190002","EAST LOS ANGELES",-118.191,34.046,1
20086494,"11/17/2022 06:00:00 AM","11/23/2022","OFFENSES AGAINST FAMILY","177","FIDUCIARY ELDER/DEPENDENT ADULT ABUSE","1000 CURSON AVE, WEST HOLLYWOOD, CA 90046","1000 CURSON AVE","WEST HOLLYWOOD","90046","022-07229-0974","0974","07229","NO","CA0190009","WEST HOLLYWOOD",-118.355,34.089,2
