YEAR,STATE,RATE,DEATHS,URL
2005,NM,67,"1,267",/nchs/pressroom/states/newmexico/newmexico.htm
2005,NY,23.3,"4,645",/nchs/pressroom/states/newyork/newyork.htm
2005,NC,47.9,"4,123",/nchs/pressroom/states/northcarolina/northcarolina.htm
2005,ND,39.7,287,/nchs/pressroom/states/northdakota/northdakota.htm
2005,OH,37.7,"4,438",/nchs/pressroom/states/ohio/ohio.htm
2005,OK,56.1,"2,005",/nchs/pressroom/states/oklahoma/oklahoma.htm
2005,OR,38.8,"1,469",/nchs/pressroom/states/oregon/oregon.htm
2005,PA,40.8,"5,446",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
2005,RI,27.6,334,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
2005,SC,53.4,"2,272",/nchs/pressroom/states/southcarolina/southcarolina.htm
2005,SD,48.7,402,/nchs/pressroom/states/southdakota/southdakota.htm
2005,TN,52.6,"3,147",/nchs/pressroom/states/tenessee/tennessee.htm
2005,TX,40.4,"8,598",/nchs/pressroom/states/texas/texas.htm
2005,UT,34.6,743,/nchs/pressroom/states/utah/utah.htm
2005,VT,42.1,272,/nchs/pressroom/states/vermont/vermont.htm
2005,VA,35.6,"2,638",/nchs/pressroom/states/virginia/virginia.htm
2005,WA,40.4,"2,543",/nchs/pressroom/states/washington/washington.htm
2005,WV,49.6,940,/nchs/pressroom/states/westvirginia/westvirginia.htm
2005,WI,42.8,"2,490",/nchs/pressroom/states/wisconsin/wisconsin.htm
2005,WY,58.7,302,/nchs/pressroom/states/wyoming/wyoming.htm
